state,county,population,date,type,value,lat,long
OR,Marion,346868,2020-02-18,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-18,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-19,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-19,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-20,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-20,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-21,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-21,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-22,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-22,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-23,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-23,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-24,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-24,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-25,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-25,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-26,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-26,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-27,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-27,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-28,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-28,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-29,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-02-29,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-01,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-01,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-02,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-02,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-03,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-03,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-04,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-04,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-05,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-05,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-06,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-06,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-07,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-07,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-08,cases,1,44.90287942,-122.5815117
OR,Marion,346868,2020-03-08,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-09,cases,1,44.90287942,-122.5815117
OR,Marion,346868,2020-03-09,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-10,cases,1,44.90287942,-122.5815117
OR,Marion,346868,2020-03-10,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-11,cases,2,44.90287942,-122.5815117
OR,Marion,346868,2020-03-11,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-12,cases,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-13,cases,2,44.90287942,-122.5815117
OR,Marion,346868,2020-03-14,cases,2,44.90287942,-122.5815117
OR,Marion,346868,2020-03-15,cases,2,44.90287942,-122.5815117
OR,Marion,346868,2020-03-16,cases,3,44.90287942,-122.5815117
OR,Marion,346868,2020-03-17,cases,4,44.90287942,-122.5815117
OR,Marion,346868,2020-03-18,cases,8,44.90287942,-122.5815117
OR,Marion,346868,2020-03-18,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-19,cases,13,44.90287942,-122.5815117
OR,Marion,346868,2020-03-19,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-20,cases,17,44.90287942,-122.5815117
OR,Marion,346868,2020-03-20,deaths,0,44.90287942,-122.5815117
OR,Marion,346868,2020-03-21,cases,19,44.90287942,-122.5815117
OR,Marion,346868,2020-03-21,deaths,1,44.90287942,-122.5815117
FL,Okaloosa,207269,2020-01-22,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-22,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-23,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-23,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-24,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-24,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-25,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-25,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-26,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-26,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-27,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-27,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-28,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-28,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-29,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-29,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-30,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-30,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-31,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-01-31,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-01,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-01,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-02,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-02,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-03,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-03,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-04,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-04,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-05,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-05,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-06,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-06,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-07,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-07,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-08,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-08,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-09,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-09,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-10,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-10,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-11,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-11,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-12,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-12,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-13,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-13,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-14,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-14,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-15,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-15,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-16,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-16,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-17,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-17,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-18,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-18,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-19,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-19,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-20,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-20,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-21,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-21,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-22,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-22,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-23,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-23,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-24,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-24,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-25,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-25,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-26,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-26,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-27,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-27,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-28,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-28,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-29,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-02-29,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-01,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-01,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-02,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-02,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-03,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-03,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-04,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-04,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-05,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-05,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-06,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-06,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-07,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-07,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-08,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-08,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-09,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-09,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-10,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-10,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-11,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-11,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-12,cases,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-13,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-14,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-15,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-16,cases,1,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-17,cases,2,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-18,cases,4,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-19,cases,4,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-20,cases,7,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-20,deaths,0,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-21,cases,12,30.69143028,-86.59267105
FL,Okaloosa,207269,2020-03-21,deaths,0,30.69143028,-86.59267105
GA,Polk,42470,2020-01-22,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-22,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-23,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-23,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-24,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-24,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-25,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-25,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-26,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-26,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-27,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-27,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-28,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-28,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-29,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-29,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-30,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-30,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-31,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-01-31,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-01,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-01,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-02,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-02,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-03,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-03,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-04,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-04,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-05,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-05,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-06,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-06,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-07,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-07,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-08,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-08,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-09,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-09,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-10,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-10,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-11,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-11,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-12,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-12,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-13,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-13,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-14,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-14,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-15,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-15,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-16,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-16,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-17,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-17,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-18,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-18,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-19,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-19,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-20,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-20,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-21,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-21,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-22,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-22,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-23,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-23,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-24,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-24,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-25,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-25,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-26,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-26,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-27,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-27,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-28,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-28,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-29,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-02-29,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-01,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-01,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-02,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-02,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-03,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-03,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-04,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-04,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-05,cases,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-05,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-06,cases,1,34.00267074,-85.18677781
GA,Polk,42470,2020-03-06,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-07,cases,1,34.00267074,-85.18677781
GA,Polk,42470,2020-03-07,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-08,cases,1,34.00267074,-85.18677781
GA,Polk,42470,2020-03-08,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-09,cases,1,34.00267074,-85.18677781
GA,Polk,42470,2020-03-09,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-10,cases,1,34.00267074,-85.18677781
GA,Polk,42470,2020-03-10,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-11,cases,1,34.00267074,-85.18677781
GA,Polk,42470,2020-03-11,deaths,0,34.00267074,-85.18677781
GA,Polk,42470,2020-03-20,cases,3,34.00267074,-85.18677781
GA,Polk,42470,2020-03-21,cases,4,34.00267074,-85.18677781
CA,Riverside,2450758,2020-01-22,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-22,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-23,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-23,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-24,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-24,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-25,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-25,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-26,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-26,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-27,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-27,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-28,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-28,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-29,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-29,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-30,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-30,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-31,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-01-31,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-01,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-01,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-02,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-02,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-03,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-03,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-04,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-04,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-05,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-05,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-06,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-06,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-07,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-07,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-08,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-08,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-09,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-09,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-10,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-10,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-11,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-11,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-12,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-12,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-13,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-13,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-14,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-14,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-15,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-15,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-16,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-16,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-17,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-17,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-18,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-18,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-19,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-19,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-20,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-20,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-21,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-21,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-22,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-22,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-23,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-23,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-24,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-24,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-25,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-25,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-26,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-26,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-27,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-27,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-28,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-28,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-29,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-02-29,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-01,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-01,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-02,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-02,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-03,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-03,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-04,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-04,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-05,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-05,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-06,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-06,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-07,cases,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-07,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-08,cases,1,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-08,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-09,cases,1,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-09,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-10,cases,4,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-10,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-11,cases,6,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-11,deaths,0,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-13,cases,8,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-14,cases,14,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-15,cases,14,33.74314981,-115.9933578
CA,Riverside,2450758,2020-03-16,cases,15,33.74314981,-115.9933578
